,artist.inverted,track,time,genre,date.entered,date.peaked,week,rank
1254,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,28.0,42.0
1255,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,1.0,89.0
1256,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,2.0,76.0
1257,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,3.0,69.0
1258,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,4.0,59.0
1259,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,5.0,59.0
1260,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,6.0,51.0
1261,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,7.0,50.0
1262,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,8.0,35.0
1263,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,9.0,26.0
1264,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,10.0,15.0
1265,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,11.0,7.0
1266,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,12.0,6.0
1267,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,13.0,8.0
1268,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,14.0,8.0
1269,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,15.0,9.0
1270,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,16.0,11.0
1271,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,17.0,14.0
1272,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,18.0,16.0
1273,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,19.0,18.0
1274,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,20.0,23.0
1275,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,21.0,33.0
1276,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,22.0,41.0
1277,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,23.0,43.0
1278,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,1.0,67.0
1279,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,2.0,29.0
1280,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,3.0,16.0
1281,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,4.0,16.0
1282,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,5.0,13.0
1283,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,6.0,11.0
1284,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,7.0,9.0
1285,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,8.0,6.0
1286,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,9.0,7.0
1287,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,10.0,9.0
1288,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,11.0,13.0
1289,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,12.0,19.0
1290,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,13.0,21.0
1291,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,14.0,24.0
1292,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,15.0,32.0
1293,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,16.0,42.0
1294,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,17.0,56.0
1295,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,18.0,60.0
1296,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,19.0,76.0
1297,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,20.0,88.0
1298,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,1.0,67.0
1299,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,2.0,53.0
1300,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,3.0,42.0
1301,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,4.0,41.0
1302,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,5.0,48.0
1303,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,6.0,42.0
1304,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,7.0,34.0
1305,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,8.0,6.0
1306,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,9.0,9.0
1307,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,10.0,9.0
1308,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,11.0,8.0
1309,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,12.0,11.0
1310,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,13.0,15.0
1311,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,14.0,21.0
1312,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,15.0,26.0
1313,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,16.0,29.0
1314,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,17.0,26.0
1315,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,18.0,38.0
1316,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,19.0,56.0
1317,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,20.0,66.0
1318,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,1.0,25.0
1319,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,2.0,15.0
1320,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,3.0,12.0
1321,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,4.0,11.0
1322,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,5.0,11.0
1323,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,6.0,7.0
1324,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,7.0,7.0
1325,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,8.0,12.0
1326,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,9.0,14.0
1327,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,10.0,15.0
1328,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,11.0,15.0
1329,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,12.0,17.0
1330,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,13.0,19.0
1331,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,14.0,16.0
1332,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,15.0,15.0
1333,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,16.0,14.0
1334,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,17.0,12.0
1335,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,18.0,10.0
1336,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,19.0,10.0
1337,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,20.0,10.0
1338,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,21.0,8.0
1339,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,22.0,9.0
1340,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,23.0,12.0
1341,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,24.0,16.0
1342,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,25.0,20.0
1343,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,26.0,22.0
1344,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,27.0,33.0
1345,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,28.0,39.0
1346,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,29.0,39.0
1347,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,30.0,41.0
1348,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,31.0,46.0
1349,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,32.0,44.0
1350,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,1.0,81.0
1351,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,2.0,77.0
1352,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,3.0,73.0
1353,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,4.0,63.0
1354,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,5.0,61.0
1355,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,6.0,58.0
1356,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,7.0,56.0
1357,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,8.0,52.0
1358,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,9.0,56.0
1359,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,10.0,57.0
1360,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,11.0,57.0
1361,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,12.0,57.0
1362,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,13.0,57.0
1363,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,14.0,57.0
1364,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,15.0,60.0
1365,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,16.0,61.0
1366,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,17.0,61.0
1367,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,18.0,57.0
1368,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,19.0,60.0
1369,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,20.0,61.0
1370,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,29.0,43.0
1371,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,30.0,41.0
1372,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,31.0,34.0
1373,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,32.0,28.0
1374,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,33.0,25.0
1375,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,34.0,23.0
1376,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,35.0,22.0
1377,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,36.0,16.0
1378,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,37.0,16.0
1379,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,38.0,18.0
1380,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,39.0,14.0
1381,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,40.0,13.0
1382,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,41.0,13.0
1383,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,42.0,11.0
1384,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,43.0,11.0
1385,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,44.0,9.0
1386,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,45.0,9.0
1387,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,46.0,7.0
1388,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,47.0,7.0
1389,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,48.0,9.0
1390,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,49.0,9.0
1391,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,50.0,12.0
1392,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,51.0,14.0
1393,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,52.0,16.0
1394,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,53.0,17.0
1395,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,54.0,17.0
1396,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,55.0,21.0
1397,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,56.0,26.0
1398,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,57.0,29.0
1399,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,58.0,32.0
1400,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,59.0,39.0
1401,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,60.0,39.0
1402,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,61.0,43.0
1403,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,62.0,47.0
1404,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,63.0,50.0
1405,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,64.0,50.0
1406,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,65.0,49.0
1407,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,1.0,100.0
1408,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,2.0,99.0
1409,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,3.0,96.0
1410,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,4.0,76.0
1411,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,5.0,55.0
1412,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,6.0,37.0
1413,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,7.0,24.0
1414,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,8.0,24.0
1415,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,9.0,30.0
1416,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,10.0,36.0
1417,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,11.0,37.0
1418,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,12.0,30.0
1419,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,13.0,23.0
1420,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,14.0,21.0
1421,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,15.0,17.0
1422,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,16.0,17.0
1423,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,17.0,15.0
1424,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,18.0,11.0
1425,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,19.0,11.0
1426,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,20.0,10.0
1427,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,21.0,7.0
1428,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,22.0,7.0
1429,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,23.0,8.0
1430,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,24.0,10.0
1431,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,25.0,11.0
1432,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,26.0,12.0
1433,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,27.0,12.0
1434,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,28.0,17.0
1435,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,29.0,19.0
1436,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,30.0,23.0
1437,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,31.0,33.0
1438,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,32.0,37.0
1439,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,33.0,36.0
1440,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,34.0,49.0
1441,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,1.0,85.0
1442,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,2.0,61.0
1443,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,3.0,46.0
1444,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,4.0,40.0
1445,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,5.0,36.0
1446,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,6.0,31.0
1447,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,7.0,25.0
1448,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,8.0,22.0
1449,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,9.0,25.0
1450,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,10.0,24.0
1451,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,11.0,21.0
1452,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,12.0,20.0
1453,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,13.0,19.0
1454,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,14.0,19.0
1455,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,15.0,8.0
1456,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,16.0,7.0
1457,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,17.0,10.0
1458,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,18.0,12.0
1459,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,19.0,21.0
1460,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,20.0,25.0
1461,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,21.0,35.0
1462,Kenny G,Auld Lang Syne (The Millenium Mix),7:50,Jazz,1999-12-25,2000-01-08,1.0,89.0
1463,Kenny G,Auld Lang Syne (The Millenium Mix),7:50,Jazz,1999-12-25,2000-01-08,2.0,89.0
1464,Kenny G,Auld Lang Syne (The Millenium Mix),7:50,Jazz,1999-12-25,2000-01-08,3.0,7.0
1465,Kenny G,Auld Lang Syne (The Millenium Mix),7:50,Jazz,1999-12-25,2000-01-08,4.0,8.0
1466,Kenny G,Auld Lang Syne (The Millenium Mix),7:50,Jazz,1999-12-25,2000-01-08,5.0,66.0
1467,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,1.0,67.0
1468,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,2.0,52.0
1469,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,3.0,30.0
1470,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,4.0,23.0
1471,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,5.0,19.0
1472,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,6.0,17.0
1473,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,7.0,16.0
1474,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,8.0,16.0
1475,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,9.0,14.0
1476,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,10.0,12.0
1477,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,11.0,13.0
1478,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,12.0,13.0
1479,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,13.0,11.0
1480,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,14.0,8.0
1481,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,15.0,10.0
1482,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,16.0,10.0
1483,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,17.0,11.0
1484,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,18.0,14.0
1485,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,19.0,17.0
1486,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,20.0,19.0
1487,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,21.0,21.0
1488,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,22.0,31.0
1489,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,23.0,38.0
1490,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,24.0,49.0
1491,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,1.0,67.0
1492,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,2.0,38.0
1493,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,3.0,26.0
1494,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,4.0,19.0
1495,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,5.0,15.0
1496,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,6.0,13.0
1497,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,7.0,12.0
1498,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,8.0,9.0
1499,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,9.0,9.0
1500,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,10.0,10.0
1501,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,11.0,14.0
1502,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,12.0,15.0
1503,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,13.0,17.0
1504,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,14.0,24.0
1505,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,15.0,35.0
1506,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,16.0,49.0
1507,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,17.0,77.0
1508,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,18.0,85.0
1509,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,19.0,90.0
1510,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,20.0,96.0
1511,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,1.0,39.0
1512,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,2.0,25.0
1513,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,3.0,24.0
1514,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,4.0,15.0
1515,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,5.0,12.0
1516,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,6.0,12.0
1517,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,7.0,10.0
1518,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,8.0,9.0
1519,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,9.0,10.0
1520,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,10.0,12.0
1521,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,11.0,17.0
1522,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,12.0,19.0
1523,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,13.0,29.0
1524,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,14.0,26.0
1525,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,15.0,24.0
1526,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,16.0,31.0
1527,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,17.0,52.0
1528,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,18.0,63.0
1529,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,19.0,62.0
1530,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,20.0,70.0
1531,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,1.0,77.0
1532,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,2.0,69.0
1533,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,3.0,53.0
1534,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,4.0,37.0
1535,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,5.0,33.0
1536,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,6.0,25.0
1537,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,7.0,24.0
1538,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,8.0,23.0
1539,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,9.0,22.0
1540,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,10.0,25.0
1541,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,11.0,28.0
1542,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,12.0,25.0
1543,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,13.0,11.0
1544,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,14.0,13.0
1545,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,15.0,13.0
1546,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,16.0,11.0
1547,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,17.0,18.0
1548,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,18.0,28.0
